game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,group,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,on_3b_x,on_2b_x,on_1b_x,outs_when_up_x,on_3b_y,on_2b_y,on_1b_y,outs_when_up_y,team_x,ba_x,ops_x,ld_percent_x,gb_percent_x,fb_percent_x,bb_percent_x,k_percent_x,team_y,ba_y,ops_y,ld_percent_y,gb_percent_y,fb_percent_y,bb_percent_y,k_percent_y,pitch_type_grouped,pitch_type_encoded,pitch_type_binary,runners_on,outs_remaining,late_game,high_leverage_score,high_leverage_situation,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_pitch_4,previous_pitch_1_encoded,previous_pitch_2_encoded,previous_pitch_3_encoded,previous_pitch_4_encoded,prev_pitch_outcome_grouped,prev_pitch_outcome_encoded,rolling_pitch_freq,batter_rolling_avg,pitcher_hand_encoded,batter_hand_encoded,log_rolling_pitch_freq,count_encoded,pitch_1_count_interaction,pitcher_batter_matchup
746379,2024-06-05,5,Top,669854,502671,FF,93.5,2309.0,-0.67,53.59,6.09,-0.76,1.58,1.44,1.59,14.0,,ball,,,,94.1,208.0,4609,1,2,,676475.0,,2.0,,,,,,,,,STL,0.245,0.716,0.213,0.43,0.357,0.072,0.265,STL,0.245,0.716,0.213,0.43,0.357,0.072,0.265,FF,3,1,True,1.0,0,0.28846153846153855,0,3,1,3,6,4,2,4,7,Foul,3,0.17730496453900707,0.1,1,1,0.16322789797837495,5,20,1
745849,2024-09-28,7,Bot,666974,680777,SI,96.3,2164.0,-2.24,54.46,5.46,-1.48,0.03,0.08,1.43,14.0,,foul,69.9,-46.0,1.0,95.9,255.0,27009,1,1,,,,0.0,,,,,,,,,MIN,0.226,0.732,0.173,0.393,0.433,0.069,0.202,MIN,0.226,0.732,0.173,0.393,0.433,0.069,0.202,SI,5,1,False,3.0,1,0.7115384615384616,0,5,5,5,6,6,6,6,7,Ball,0,0.02836879432624113,0.1,1,1,0.02797385204240612,4,24,1
747053,2024-04-15,5,Bot,686973,656775,FC,91.4,2599.0,-1.64,53.67,5.33,0.45,0.56,0.61,2.17,6.0,home_run,hit_into_play,95.0,37.0,345.0,92.8,191.0,14645,1,2,,,,,,,676059.0,1.0,,,,,BAL,0.234,0.71,0.174,0.337,0.488,0.082,0.196,BAL,0.234,0.71,0.174,0.337,0.488,0.082,0.196,FC,2,1,False,3.0,0,0.46153846153846156,0,2,1,3,2,3,2,4,3,Ball,0,0.3191489361702127,0.1,1,0,0.27698678333503296,5,15,0
745071,2024-06-29,5,Bot,663623,642350,SI,92.3,2306.0,-2.16,53.53,5.5,-1.45,0.43,0.68,1.65,9.0,,ball,,,,93.0,226.0,27807,3,2,,,680700.0,0.0,,,,,,,,,TBR,0.187,0.62,0.174,0.396,0.43,0.069,0.379,TBR,0.187,0.62,0.174,0.396,0.43,0.069,0.379,SI,5,1,True,3.0,0,0.7500000000000001,1,3,0,0,0,4,1,1,1,Ball,0,0.0851063829787234,0.0,1,1,0.08167803101426718,11,44,1
744865,2024-04-20,9,Top,663432,676801,SL,86.3,2240.0,-3.09,54.23,6.08,-0.18,0.5,0.76,-0.03,14.0,,ball,,,,86.3,218.0,18398,1,1,,,,,,,,1.0,,,,,HOU,0.211,0.576,0.189,0.438,0.373,0.064,0.27,HOU,0.211,0.576,0.189,0.438,0.373,0.064,0.27,SL,6,0,False,3.0,1,0.7115384615384616,0,3,3,3,3,4,4,4,4,Strike,6,0.02836879432624113,0.0,1,1,0.02797385204240612,4,16,1
746120,2024-08-06,9,Top,641703,664761,FF,94.6,2167.0,-0.58,54.37,6.23,-0.5,1.1,0.3,1.83,9.0,,foul,92.0,26.0,298.0,94.5,201.0,5086,1,2,,,,2.0,,,,,,,,,PHI,0.28,0.779,0.211,0.46,0.329,0.066,0.142,PHI,0.28,0.779,0.211,0.46,0.329,0.066,0.142,FF,3,1,False,1.0,1,0.25,0,3,3,3,4,4,4,4,5,Ball,0,0.20567375886524822,0.2,1,1,0.1870385466720935,5,20,1
745320,2024-06-30,9,Top,694738,666158,CU,77.1,2978.0,-2.36,54.13,5.33,1.53,-0.79,-0.37,2.29,4.0,field_out,hit_into_play,84.3,-32.0,4.0,76.8,52.0,29229,2,2,,,,1.0,,,,,,,,,LAD,0.251,0.703,0.215,0.486,0.299,0.09,0.226,LAD,0.251,0.703,0.215,0.486,0.299,0.09,0.226,CB,0,0,False,2.0,1,0.48076923076923084,0,1,0,0,5,2,1,1,6,Foul,3,0.1702127659574468,0.0,1,0,0.15718558352241233,8,16,0
746530,2024-07-07,9,Bot,663460,669911,CH,84.6,1728.0,2.19,53.55,5.49,1.2,0.33,0.65,1.63,14.0,strikeout,swinging_strike,,,,86.3,118.0,6780,1,3,,,,2.0,,,,,,,,,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,CH,1,0,False,1.0,1,0.25,0,6,3,3,3,7,4,4,4,Ball,0,0.0,0.1,0,1,0.0,5,35,0
746807,2024-04-17,9,Bot,663704,643217,SI,93.8,2175.0,-2.54,53.68,5.84,-1.38,0.42,-0.33,2.7,4.0,,foul,74.6,31.0,231.0,94.5,228.0,16719,3,2,,,,,,,,1.0,,,,,CHW,0.229,0.685,0.191,0.385,0.424,0.079,0.184,CHW,0.229,0.685,0.191,0.385,0.424,0.079,0.184,SI,5,1,False,3.0,1,0.7115384615384616,0,5,5,6,5,6,6,7,6,Strike,6,0.09929078014184398,0.1,1,0,0.09466522654107834,11,66,0
746388,2024-05-17,8,Top,650556,596142,FF,95.9,2393.0,-1.98,53.86,5.73,-0.47,1.38,-0.2,4.25,11.0,,ball,,,,95.8,207.0,16189,1,0,,,641343.0,2.0,,,,,,,,,MIL,0.22,0.699,0.186,0.401,0.413,0.096,0.271,MIL,0.22,0.699,0.186,0.401,0.413,0.096,0.271,FF,3,1,True,1.0,1,0.5384615384615385,0,6,6,6,6,7,7,7,7,Strike,6,0.0,0.0,1,1,0.0,3,21,1
746760,2024-08-09,3,Top,657053,665804,FF,91.6,2274.0,-2.03,53.26,5.47,-0.52,0.74,0.51,1.39,14.0,field_out,hit_into_play,76.2,3.0,58.0,93.1,215.0,8447,3,1,621020.0,,691718.0,1.0,,,,,,,,,CHC,0.232,0.644,0.202,0.434,0.363,0.063,0.171,CHC,0.232,0.644,0.202,0.434,0.363,0.063,0.171,FF,3,1,True,2.0,0,0.5192307692307693,1,3,4,4,5,4,5,5,6,Batted_Ball,1,0.0070921985815602835,0.0,1,1,0.0070671672230924526,10,40,1
746656,2024-04-13,2,Top,471911,657077,FF,92.9,2131.0,-1.46,53.99,5.94,-0.59,1.02,-1.47,2.75,11.0,,ball,,,,93.7,217.0,12083,1,0,,,,,,,,0.0,,,,,NYY,0.233,0.647,0.169,0.493,0.338,0.079,0.15,NYY,0.233,0.647,0.169,0.493,0.338,0.079,0.15,FF,3,1,False,3.0,0,0.46153846153846156,0,1,7,1,5,2,8,2,6,Ball,0,0.17730496453900707,0.0,1,0,0.16322789797837495,3,6,0
746634,2024-05-22,9,Top,671922,621438,FF,98.6,2456.0,-2.01,52.93,5.84,-0.68,1.44,0.08,2.29,5.0,,foul,99.5,-5.0,22.0,100.8,218.0,21755,1,2,,,,1.0,,,,,,,,,NYM,0.248,0.701,0.215,0.38,0.405,0.055,0.232,NYM,0.248,0.701,0.215,0.38,0.405,0.055,0.232,FF,3,1,False,2.0,1,0.48076923076923084,0,3,3,3,4,4,4,4,5,Ball,0,0.04964539007092199,0.0,1,1,0.04845238338594679,5,20,1
745426,2024-04-30,9,Top,663158,669289,FF,98.7,2565.0,-0.89,53.97,6.25,-0.72,1.47,-0.34,3.38,1.0,,foul,77.9,71.0,155.0,98.9,208.0,28898,1,2,,,,,,,,0.0,,,,,CIN,0.246,0.65,0.244,0.388,0.368,0.061,0.138,CIN,0.246,0.65,0.244,0.388,0.368,0.061,0.138,FF,3,1,False,3.0,1,0.7115384615384616,0,3,3,3,3,4,4,4,4,Strike,6,0.14893617021276595,0.0,1,1,0.13883644485421578,5,20,1
747102,2024-07-02,8,Bot,643511,621566,SI,82.4,1969.0,-3.88,54.45,1.17,-0.07,-1.11,0.34,1.92,9.0,field_out,hit_into_play,94.2,-24.0,4.0,81.3,325.0,1345,1,2,,645277.0,,2.0,,,,,,,,,ATL,0.247,0.79,0.211,0.359,0.43,0.104,0.248,ATL,0.247,0.79,0.211,0.359,0.43,0.104,0.248,SI,5,1,True,1.0,1,0.5384615384615385,0,6,5,5,7,7,6,6,8,Strike,6,0.014184397163120567,0.0,1,0,0.014084739881739002,5,35,0
745605,2024-09-24,8,Top,518397,641680,CH,81.7,1164.0,1.0,54.19,5.69,0.69,0.33,1.79,2.59,14.0,,ball,,,,81.1,125.0,22971,2,0,,,,1.0,,,,,,,,,TEX,0.22,0.602,0.176,0.424,0.4,0.053,0.183,TEX,0.22,0.602,0.176,0.424,0.4,0.053,0.183,CH,1,0,False,2.0,1,0.48076923076923084,0,5,5,1,5,6,6,2,6,Ball,0,0.02127659574468085,0.0,0,1,0.021053409197832343,6,36,0
745964,2024-07-26,4,Bot,669432,687401,CH,85.4,1658.0,2.46,53.56,5.53,1.42,0.12,0.53,1.24,14.0,field_out,hit_into_play,81.1,-37.0,2.0,86.6,114.0,21688,1,1,,,,2.0,,,,,,,,,MIL,0.239,0.726,0.144,0.488,0.368,0.11,0.202,MIL,0.239,0.726,0.144,0.488,0.368,0.11,0.202,CH,1,0,False,1.0,0,0.0,0,1,6,3,3,2,7,4,4,Ball,0,0.05673758865248227,0.0,0,1,0.05518641556729086,4,8,0
745373,2024-09-02,5,Top,605397,690291,CH,87.1,2327.0,-1.81,54.42,5.99,-1.12,0.29,-1.9,1.52,13.0,,ball,,,,86.7,239.0,1332,1,2,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,CH,1,0,False,3.0,0,0.46153846153846156,0,0,2,3,2,1,3,4,3,Foul,3,0.02127659574468085,0.0,1,0,0.021053409197832343,5,5,0
746498,2024-04-06,6,Bot,621112,679529,FC,87.0,2340.0,-1.7,54.47,5.91,0.27,0.77,0.8,1.92,9.0,,called_strike,,,,86.6,182.0,5255,0,1,,,,,,,678009.0,0.0,,,,,DET,0.219,0.669,0.151,0.34,0.508,0.087,0.276,DET,0.219,0.669,0.151,0.34,0.508,0.087,0.276,FC,2,1,False,3.0,0,0.46153846153846156,0,2,1,1,3,3,2,2,4,Strike,6,0.19148936170212766,0.1,1,1,0.17520408902509066,1,3,1
744863,2024-04-23,5,Bot,572020,657041,FF,93.2,1960.0,2.52,53.79,5.86,0.68,0.89,-0.26,3.6,11.0,single,hit_into_play,75.5,26.0,254.0,94.1,127.0,21585,3,1,,,,2.0,,,,,,,,,- - -,0.237,0.709,0.209,0.385,0.406,0.083,0.259,- - -,0.237,0.709,0.209,0.385,0.406,0.083,0.259,FF,3,1,False,1.0,0,0.0,0,3,0,2,3,4,1,3,4,Ball,0,0.375886524822695,0.1,0,1,0.31909826868515984,10,40,0
746423,2024-09-13,2,Bot,621107,672761,CH,86.5,1558.0,-2.39,54.07,5.65,-1.36,-0.09,-1.04,1.13,13.0,,ball,,,,86.9,249.0,12299,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,CH,1,0,False,1.0,0,0.0,0,0,6,3,1,1,7,4,2,Strike,6,0.0070921985815602835,0.0,1,0,0.0070671672230924526,4,4,0
746997,2024-08-17,6,Bot,678394,663624,SL,87.9,2244.0,-1.98,54.43,5.32,0.59,-0.06,1.23,1.52,14.0,strikeout,swinging_strike,,,,87.9,30.0,16586,2,3,,,656811.0,2.0,,,,,,,,,BAL,0.271,0.733,0.216,0.444,0.34,0.053,0.225,BAL,0.271,0.733,0.216,0.444,0.34,0.053,0.225,SL,6,0,True,1.0,0,0.28846153846153855,0,1,5,6,6,2,6,7,7,Ball,0,0.10638297872340426,0.0,1,1,0.10109611687136877,8,16,1
745839,2024-04-13,2,Top,640455,592669,ST,77.1,2053.0,2.74,52.94,5.72,-0.9,0.08,0.4,3.1,3.0,,called_strike,,,,78.4,282.0,11614,1,1,,,,,,,,1.0,,,,,KCR,0.229,0.689,0.146,0.394,0.46,0.085,0.198,KCR,0.229,0.689,0.146,0.394,0.46,0.085,0.198,ST,7,0,False,3.0,0,0.46153846153846156,0,7,3,3,6,8,4,4,7,Ball,0,0.1631205673758865,0.0,0,1,0.15110653744603014,4,32,0
746985,2024-09-19,4,Bot,657277,677008,FC,90.3,2245.0,-1.46,53.45,4.91,-0.37,0.73,0.32,3.35,3.0,,foul,87.9,-2.0,42.0,91.7,230.0,18841,1,1,681297.0,668939.0,,1.0,,,,,,,,,BAL,0.253,0.745,0.197,0.455,0.348,0.088,0.289,BAL,0.253,0.745,0.197,0.455,0.348,0.088,0.289,FC,2,1,True,2.0,0,0.5192307692307693,1,1,1,7,5,2,2,8,6,Ball,0,0.07092198581560284,0.0,1,0,0.06851994643675606,4,8,0
745299,2024-08-30,5,Bot,670124,664774,SV,84.1,2355.0,-3.25,53.97,5.68,1.26,-0.38,0.71,-0.01,14.0,,ball,,,,84.3,32.0,29019,2,2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Other,4,0,False,2.0,0,0.2307692307692308,0,3,0,1,3,4,1,2,4,Foul,3,0.1276595744680851,0.1,1,0,0.12014431184206324,8,32,0
746216,2024-06-09,6,Bot,661527,687263,SI,89.9,1886.0,-2.27,53.41,4.36,-1.23,-0.06,-0.57,1.71,7.0,,foul,92.6,-27.0,3.0,91.4,250.0,8742,0,1,,,681351.0,1.0,,,,,,,,,LAA,0.249,0.761,0.173,0.441,0.386,0.065,0.233,LAA,0.249,0.761,0.173,0.441,0.386,0.065,0.233,SI,5,1,True,2.0,0,0.5192307692307693,1,1,3,5,5,2,4,6,6,Batted_Ball,1,0.0,0.0,1,1,0.0,1,2,1
746982,2024-09-22,1,Top,544150,681481,CU,79.9,2347.0,-1.12,54.11,6.46,0.23,-0.4,-0.12,2.26,5.0,,called_strike,,,,80.4,58.0,22213,0,1,,,,1.0,,,,,,,,,DET,0.284,0.932,0.177,0.375,0.448,0.074,0.253,DET,0.284,0.932,0.177,0.375,0.448,0.074,0.253,CB,0,0,False,2.0,0,0.2307692307692308,0,2,2,2,3,3,3,3,4,Batted_Ball,1,0.0,0.2,1,0,0.0,1,3,0
745830,2024-05-02,3,Top,605288,643565,FF,94.2,2224.0,-1.12,53.98,6.05,-0.72,1.24,-0.12,3.7,11.0,,ball,,,,94.6,219.0,1168,2,2,,,,1.0,,,,,,,,,CHC,0.248,0.723,0.188,0.397,0.415,0.134,0.2,CHC,0.248,0.723,0.188,0.397,0.415,0.134,0.2,FF,3,1,False,2.0,0,0.2307692307692308,0,3,1,6,5,4,2,7,6,Strike,6,0.035460992907801414,0.0,1,0,0.034846731330168156,8,32,0
746931,2024-07-27,9,Bot,605280,642086,ST,83.7,2905.0,-0.83,54.77,6.42,1.53,-0.69,0.54,1.67,9.0,,swinging_strike,,,,82.6,31.0,23392,1,2,,,,0.0,,,,,,,,,- - -,0.233,0.691,0.201,0.407,0.392,0.091,0.248,- - -,0.233,0.691,0.201,0.407,0.392,0.091,0.248,ST,7,0,False,3.0,1,0.7115384615384616,0,7,5,7,7,8,6,8,8,Ball,0,0.02127659574468085,0.1,1,0,0.021053409197832343,5,40,0
746903,2024-09-22,3,Bot,641154,677800,FF,93.9,2135.0,-1.69,53.51,5.57,-0.71,1.43,0.15,2.99,2.0,,foul,73.3,28.0,216.0,94.2,207.0,22086,2,2,,,687093.0,1.0,,,,,,,,,BOS,0.253,0.781,0.19,0.337,0.473,0.089,0.28,BOS,0.253,0.781,0.19,0.337,0.473,0.089,0.28,FF,3,1,True,2.0,0,0.5192307692307693,1,3,1,1,3,4,2,2,4,Foul,3,0.17730496453900707,0.0,1,0,0.16322789797837495,8,32,0
745696,2024-09-13,6,Top,643410,657136,CU,73.6,2391.0,-1.31,54.02,5.83,0.96,-1.48,0.81,1.58,9.0,,ball,,,,73.3,30.0,12108,1,0,,,,2.0,,,,,,,,,BOS,0.28,0.758,0.207,0.435,0.359,0.057,0.234,BOS,0.28,0.758,0.207,0.435,0.359,0.057,0.234,CB,0,0,False,1.0,0,0.0,0,6,6,4,6,7,7,5,7,Batted_Ball,1,0.0,0.0,1,1,0.0,3,21,1
746186,2024-08-18,7,Bot,669276,681351,SL,83.1,2008.0,1.88,54.37,6.45,-0.51,0.59,-0.58,1.46,7.0,,swinging_strike,,,,82.9,182.0,17297,0,1,,,,0.0,,,,,,,,,LAA,0.244,0.712,0.243,0.378,0.378,0.063,0.297,LAA,0.244,0.712,0.243,0.378,0.378,0.063,0.297,SL,6,0,False,3.0,1,0.7115384615384616,0,3,3,6,3,4,4,7,4,Strike,6,0.0921985815602837,0.0,0,1,0.08819271203546089,1,4,0
746669,2024-09-01,7,Top,596001,656555,SL,82.1,2563.0,-2.42,54.85,5.79,1.31,0.19,0.35,2.14,9.0,,called_strike,,,,81.6,57.0,969,0,1,,,,0.0,,,,,,,,,MIL,0.214,0.722,0.176,0.34,0.484,0.103,0.288,MIL,0.214,0.722,0.176,0.34,0.484,0.103,0.288,SL,6,0,False,3.0,1,0.7115384615384616,0,5,5,5,6,6,6,6,7,Batter_Advances,2,0.21985815602836878,0.0,1,1,0.19873458643528474,1,6,1
746064,2024-05-19,8,Top,640462,683146,FF,95.5,2322.0,2.41,53.5,5.68,0.99,1.36,0.81,4.13,12.0,,ball,,,,96.4,141.0,18151,3,2,,,,1.0,,,,,,,,,NYM,0.229,0.633,0.145,0.536,0.318,0.094,0.246,NYM,0.229,0.633,0.145,0.536,0.318,0.094,0.246,FF,3,1,False,2.0,1,0.48076923076923084,0,7,5,7,7,8,6,8,8,Foul,3,0.035460992907801414,0.0,0,0,0.034846731330168156,11,88,0
745804,2024-06-28,1,Bot,669854,596019,FF,93.3,2209.0,-1.08,53.73,6.02,-0.76,1.57,0.81,2.09,9.0,,ball,,,,94.0,207.0,27047,2,0,,,,0.0,,,,,,,,,NYM,0.273,0.844,0.223,0.345,0.432,0.081,0.184,NYM,0.273,0.844,0.223,0.345,0.432,0.081,0.184,FF,3,1,False,3.0,0,0.46153846153846156,0,3,3,6,3,4,4,7,4,Ball,0,0.035460992907801414,0.0,1,0,0.034846731330168156,6,24,0
746322,2024-04-11,3,Bot,661527,686469,ST,76.4,2438.0,-2.63,53.46,4.43,1.1,0.07,-2.24,0.97,13.0,,ball,,,,78.0,90.0,9907,1,1,,,,,,,,2.0,,,,,KCR,0.262,0.76,0.176,0.395,0.429,0.072,0.128,KCR,0.262,0.76,0.176,0.395,0.429,0.072,0.128,ST,7,0,False,3.0,0,0.46153846153846156,0,7,6,3,3,8,7,4,4,Strike,6,0.10638297872340426,0.5,1,0,0.10109611687136877,4,32,0
744858,2024-05-08,6,Top,680730,668939,FS,84.9,852.0,1.85,53.49,6.04,0.96,0.77,-0.25,-0.21,13.0,,ball,,,,85.9,129.0,6794,3,0,,,,0.0,,,,,,,,,BAL,0.25,0.709,0.225,0.345,0.429,0.091,0.161,BAL,0.25,0.709,0.225,0.345,0.429,0.091,0.161,Other,4,0,False,3.0,0,0.46153846153846156,0,4,4,0,3,5,5,1,4,Ball,0,0.10638297872340426,0.0,0,1,0.10109611687136877,9,45,0
746702,2024-06-11,3,Top,607259,681807,SI,91.5,2436.0,-1.78,54.72,6.27,-1.01,1.19,-1.13,3.01,11.0,,foul,74.9,19.0,177.0,90.8,205.0,10428,2,1,671289.0,,647304.0,1.0,,,,,,,,,CLE,0.263,0.804,0.224,0.335,0.441,0.107,0.214,CLE,0.263,0.804,0.224,0.335,0.441,0.107,0.214,SI,5,1,True,2.0,0,0.5192307692307693,1,6,5,5,7,7,6,6,8,Ball,0,0.02127659574468085,0.1,1,1,0.021053409197832343,7,49,1
745914,2024-05-03,1,Bot,656557,596146,SI,94.1,2300.0,-2.48,54.38,5.73,-1.48,0.06,-0.46,2.84,4.0,field_out,hit_into_play,100.4,-22.0,7.0,93.9,248.0,2048,2,1,,666397.0,,2.0,,,,,,,,,MIN,0.253,0.682,0.21,0.352,0.438,0.055,0.201,MIN,0.253,0.682,0.21,0.352,0.438,0.055,0.201,SI,5,1,True,1.0,0,0.28846153846153855,0,4,4,4,0,5,5,5,1,Ball,0,0.0,0.1,1,0,0.0,7,35,0
746497,2024-04-05,3,Bot,676664,595879,ST,78.5,2522.0,1.72,54.0,4.35,-1.38,0.68,-0.53,1.47,13.0,,swinging_strike,,,,78.9,282.0,4078,0,1,,,,1.0,,,,,,,,,DET,0.184,0.516,0.184,0.466,0.35,0.042,0.239,DET,0.184,0.516,0.184,0.466,0.35,0.042,0.239,ST,7,0,False,2.0,0,0.2307692307692308,0,3,3,5,7,4,4,6,8,Strike,6,0.05673758865248227,0.1,0,1,0.05518641556729086,1,4,0
745357,2024-04-09,7,Top,676254,608385,FF,94.2,2428.0,-3.39,53.73,5.4,-0.48,0.97,2.67,2.76,12.0,hit_by_pitch,hit_by_pitch,,,,95.3,223.0,7900,1,2,,,,,,,,0.0,,,,,- - -,0.253,0.764,0.216,0.451,0.333,0.124,0.209,- - -,0.253,0.764,0.216,0.451,0.333,0.124,0.209,FF,3,1,False,3.0,1,0.7115384615384616,0,5,5,6,6,6,6,7,7,Foul,3,0.0070921985815602835,0.1,1,0,0.0070671672230924526,5,30,0
745664,2024-05-08,9,Top,695243,543760,SL,87.7,2146.0,-2.33,53.91,6.05,0.26,-0.29,-0.63,3.33,1.0,,ball,,,,88.2,53.0,7237,1,0,,,,2.0,,,,,,,,,TEX,0.237,0.699,0.179,0.396,0.425,0.089,0.146,TEX,0.237,0.699,0.179,0.396,0.425,0.089,0.146,SL,6,0,False,1.0,1,0.25,0,3,3,3,6,4,4,4,7,Batted_Ball,1,0.014184397163120567,0.3,1,1,0.014084739881739002,3,12,1
746079,2024-04-14,3,Top,666200,542303,FF,96.0,2112.0,2.41,54.61,5.9,0.97,1.15,0.03,2.65,5.0,,called_strike,,,,94.4,132.0,12971,0,1,,,,,,,621566.0,2.0,,,,,ATL,0.302,0.925,0.236,0.38,0.384,0.108,0.247,ATL,0.302,0.925,0.236,0.38,0.384,0.108,0.247,FF,3,1,False,3.0,0,0.46153846153846156,0,0,0,3,1,1,1,4,2,Strike,6,0.41843971631205673,0.1,0,1,0.3495574761698684,1,1,0
745956,2024-08-11,6,Bot,666157,596142,FF,94.2,2254.0,3.47,54.23,5.32,1.36,0.9,-1.18,2.54,11.0,,ball,,,,93.9,112.0,10463,1,0,,,,1.0,,,,,,,,,MIL,0.22,0.699,0.186,0.401,0.413,0.096,0.271,MIL,0.22,0.699,0.186,0.401,0.413,0.096,0.271,FF,3,1,False,2.0,0,0.2307692307692308,0,3,5,5,5,4,6,6,6,Batted_Ball,1,0.15602836879432622,0.2,0,1,0.14499031042859403,3,12,0
745363,2024-04-08,9,Top,678906,608336,FF,93.0,2641.0,-2.14,53.59,5.6,-0.71,0.95,-0.18,1.34,13.0,,ball,,,,93.9,220.0,6935,1,0,,608385.0,657041.0,0.0,,,,,,,,,WSN,0.161,0.613,0.198,0.273,0.529,0.123,0.392,WSN,0.161,0.613,0.198,0.273,0.529,0.123,0.392,FF,3,1,True,3.0,1,1.0,1,0,3,5,0,1,4,6,1,Ball,0,0.035460992907801414,0.1,1,0,0.034846731330168156,3,3,0
747214,2024-04-16,2,Bot,543294,677942,CH,80.7,2084.0,-2.75,54.92,6.01,-0.13,0.95,0.73,2.37,6.0,force_out,hit_into_play,78.2,-29.0,4.0,79.8,236.0,15765,0,2,,,,,592626.0,,553993.0,0.0,,,,,,,,,,,,,,,,,,,,,CH,1,0,False,3.0,0,0.46153846153846156,0,5,5,1,1,6,6,2,2,Foul,3,0.2978723404255319,0.0,1,1,0.26072626246325264,2,12,1
745099,2024-04-24,6,Bot,676684,676609,FF,95.6,2179.0,-2.39,54.3,5.71,-0.81,1.48,-0.95,3.55,11.0,,foul,,,,95.2,218.0,22836,1,2,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,1.0,0,0.0,0,3,3,5,1,4,4,6,2,Foul,3,0.014184397163120567,0.1,1,1,0.014084739881739002,5,20,1
745429,2024-04-10,5,Top,656302,673548,SL,90.6,2806.0,-1.49,54.16,6.06,-0.03,0.3,0.45,1.25,14.0,field_out,hit_into_play,73.0,-39.0,2.0,90.8,146.0,9096,1,0,,,,,,643565.0,664023.0,2.0,,,,,CHC,0.283,0.848,0.194,0.337,0.469,0.108,0.274,CHC,0.283,0.848,0.194,0.337,0.469,0.108,0.274,SL,6,0,False,3.0,0,0.46153846153846156,0,3,5,1,5,4,6,2,6,Ball,0,0.40425531914893614,0.0,1,1,0.3395071403163669,3,12,1
746862,2024-06-23,8,Bot,657585,663538,SI,96.3,2183.0,-2.12,54.21,5.61,-1.38,0.87,-0.68,3.01,1.0,,foul,69.9,59.0,168.0,96.2,220.0,22819,0,2,,,,0.0,,,,,,,,,CHC,0.273,0.708,0.241,0.443,0.316,0.069,0.103,CHC,0.273,0.708,0.241,0.443,0.316,0.069,0.103,SI,5,1,False,3.0,1,0.7115384615384616,0,5,7,4,4,6,8,5,5,Foul,3,0.014184397163120567,0.0,1,1,0.014084739881739002,2,12,1
746406,2024-04-15,9,Top,623352,606115,SI,94.7,2016.0,2.97,53.54,5.84,0.52,1.61,-0.22,2.1,8.0,,called_strike,,,,95.1,152.0,14388,1,1,,,,,,594807.0,,0.0,,,,,ATL,0.218,0.625,0.151,0.491,0.358,0.068,0.213,ATL,0.218,0.625,0.151,0.491,0.358,0.068,0.213,SI,5,1,False,3.0,1,0.7115384615384616,0,5,5,6,5,6,6,7,6,Ball,0,0.21276595744680848,0.0,0,1,0.19290366612449153,4,24,0
747078,2024-08-25,4,Bot,687792,669221,SL,87.3,2336.0,2.12,53.89,5.94,-0.19,0.26,-1.02,2.05,13.0,strikeout,swinging_strike,,,,87.3,293.0,24761,1,3,,,570482.0,2.0,,,,,,,,,ATL,0.193,0.636,0.126,0.539,0.335,0.102,0.254,ATL,0.193,0.636,0.126,0.539,0.335,0.102,0.254,SL,6,0,True,1.0,0,0.28846153846153855,0,1,3,6,3,2,4,7,4,Foul,3,0.0851063829787234,0.0,0,1,0.08167803101426718,5,10,0
746875,2024-05-21,5,Bot,450203,641355,SI,91.9,2280.0,-2.26,54.27,5.4,-1.4,0.32,-0.69,2.09,7.0,,foul,85.4,40.0,256.0,91.3,247.0,20736,2,2,,,,0.0,,,,,,,,,CHC,0.266,0.751,0.169,0.37,0.461,0.079,0.156,CHC,0.266,0.751,0.169,0.37,0.461,0.079,0.156,SI,5,1,False,3.0,0,0.46153846153846156,0,1,0,5,5,2,1,6,6,Strike,6,0.06382978723404255,0.0,1,0,0.06187540371808747,8,16,0
746552,2024-05-28,1,Bot,663474,453568,FF,89.7,2300.0,-1.87,53.91,6.53,-0.15,1.33,-0.06,3.05,2.0,,called_strike,,,,91.1,184.0,27264,0,1,,,,0.0,,,,,,,,,COL,0.256,0.741,0.223,0.366,0.41,0.086,0.172,COL,0.256,0.741,0.223,0.366,0.41,0.086,0.172,FF,3,1,False,3.0,0,0.46153846153846156,0,3,3,0,0,4,4,1,1,Batted_Ball,1,0.05673758865248227,0.2,1,0,0.05518641556729086,1,4,0
